4802.0,1416,1502,129,1.7630815693891537
4802.0,1029,1848,105,1.9359670498181396
4802.0,1034,1984,104,1.981328006857737
4802.0,546,1024,117,1.6787348546484213
4803.0,1225,1615,153,1.6269753089326162
4803.0,1377,1787,164,1.119187340006286
4805.0,785,1978,155,1.8806231836035359
4805.0,1024,1654,175,1.300250932888612
4806.0,1260,1159,116,1.1418359777891522
4806.0,633,1876,127,1.1092214104422506
4809.0,773,1237,183,1.3475639366358885
4809.0,1263,1030,189,1.2441518480124514
4813.0,789,1547,136,1.976506822922616
4813.0,769,1472,191,1.107128491399839
4819.0,642,1016,121,1.9829757626304112
4819.0,1264,1256,128,1.8008782531111813
4819.0,921,1898,152,1.8587874246891203
4819.0,1104,1705,182,1.8267662018313016
4823.0,882,1731,127,1.2653806360659998
4823.0,697,1171,132,1.3823466965530522
4823.0,581,1118,187,1.9405871521640468
4823.0,698,1133,180,1.4180211834485097
4824.0,1181,1239,142,1.8537400087014604
4824.0,1253,1957,125,1.9042777134070457
4825.0,1029,1894,195,1.6045753951643928
4825.0,1218,1694,114,1.8597314280202601
4827.0,530,1388,128,1.0188895926808876
4827.0,1349,1561,131,1.5586275529802358
4832.0,849,1212,102,1.1494646270812157
4832.0,1022,1030,154,1.7799578284984272
4834.0,971,1249,174,1.6140266521824809
4834.0,890,1266,161,1.5506208815316453
4838.0,934,1301,113,1.2322561143450064
4838.0,1150,1684,198,1.0698942711490607
4838.0,691,1215,140,1.7890886118736922
4838.0,748,1820,193,1.182665600473193
4839.0,955,1005,176,1.019538824675664
4839.0,523,1331,184,1.6242373892608173
4839.0,993,1251,156,1.1496665513089273
4839.0,835,1958,103,1.799105442615906
4842.0,782,1400,171,1.1554458130891085
4842.0,1101,1842,159,1.610844233098342
4846.0,1058,1810,137,1.6575102007892375
4846.0,602,1844,167,1.6489266328965624
4846.0,653,1872,163,1.1223607535884343
4846.0,1133,1289,159,1.265829847539794
4847.0,748,1587,164,1.6874735436044306
4847.0,1290,1770,199,1.984632596623547
4849.0,1399,1069,106,1.4222130650654896
4849.0,831,1637,179,1.6158062413974477
4850.0,1454,1341,194,1.9706465440174834
4850.0,1174,1416,134,1.8825579400999604
4852.0,1427,1212,179,1.5241487035905859
4852.0,1007,1583,130,1.6465245598213767
4861.0,893,1286,193,1.2699773338372755
4861.0,914,1756,126,1.6284205551773248
4861.0,822,1387,137,1.985559191321212
4861.0,537,1215,119,1.955635567514564
4867.0,1009,1177,179,1.0773880305347812
4867.0,1237,1772,197,1.7418021843482128
4875.0,1113,1796,152,1.7110031926374023
4875.0,563,1041,111,1.4400176736880712
4877.0,916,1202,155,1.8579554080014917
4877.0,1484,1617,178,1.8970438261967022
4877.0,563,1061,139,1.7682046285461213
4877.0,1257,1330,193,1.1590855411873158
4877.0,1363,1001,174,1.8629653885581998
4877.0,525,1902,192,1.6923595131737899
4882.0,818,1897,112,1.553424305779024
4882.0,1129,1100,159,1.4992685277015938
4885.0,765,1459,172,1.2418360434162623
4885.0,1059,1929,100,1.3079442081921435
4885.0,1403,1545,130,1.0931868736846457
4885.0,539,1322,101,1.1398721806288687
4886.0,640,1772,109,1.3316387656118498
4886.0,553,1111,192,1.032469125769034
4887.0,978,1730,136,1.343413433995993
4887.0,920,1012,153,1.8148634280541847
4890.0,1014,1965,190,1.562600122293071
4890.0,1389,1178,185,1.3410507114768806
4890.0,755,1221,180,1.451775301094881
4890.0,814,1268,128,1.534117703215181
4891.0,1240,1282,187,1.5283584152789729
4891.0,1264,1812,105,1.6058889048326035
4891.0,1135,1193,194,1.0952721052409453
4891.0,1253,1746,142,1.5949197924427252
4891.0,1156,1270,184,1.1918190762147176
4891.0,910,1452,181,1.1566233319410681
4891.0,611,1856,155,1.8236649076865907
4891.0,550,1687,186,1.6684943651663358
4892.0,1201,1286,174,1.87153497572602
4892.0,1065,1207,153,1.9972429799073406
4894.0,1156,1251,108,1.0334484536031743
