6000.0,1089,1489,161,1.1191528859264146
6000.0,654,1029,198,1.8319821409267572
6001.0,1401,1638,113,1.484566959512973
6001.0,1224,1459,162,1.706307693610584
6001.0,673,1539,109,1.804222388324153
6001.0,716,1388,102,1.3568262497861967
6002.0,621,1170,171,1.2097484704287729
6002.0,839,1443,169,1.668133268459206
6002.0,1170,1397,131,1.1676182731222646
6002.0,1461,1444,108,1.8281680026805005
6002.0,775,1290,133,1.8251698411000832
6002.0,598,1616,158,1.9794371184251371
6003.0,542,1301,139,1.3363864995706187
6003.0,1208,1048,160,1.0526549815864121
6003.0,1384,1157,145,1.373117862483514
6004.0,842,1828,126,1.2408452093741773
6004.0,860,1860,120,1.1886939118262871
6005.0,1291,1304,169,1.9715524042451595
6005.0,1451,1104,189,1.1883553316677573
6005.0,1038,1598,162,1.8833328591600071
6006.0,629,1925,193,1.819425571144873
6007.0,909,1987,149,1.1420373481609123
6007.0,890,1772,106,1.5165987140341746
6007.0,899,1849,157,1.2489059132211242
6007.0,581,1120,144,1.3974542115398592
6009.0,1085,1866,130,1.4289723049205452
6010.0,1019,1465,129,1.7304631781030846
6011.0,1343,1800,143,1.246418909854515
6011.0,1049,1864,140,1.9032242873564913
6011.0,1221,1319,156,1.124143234707804
6011.0,783,1808,180,1.7028421557831526
6011.0,661,1540,132,1.0460245694685262
6011.0,889,1613,181,1.723756189028061
6011.0,1190,1354,131,1.924144125905252
6011.0,1412,1406,187,1.6339318351740129
6012.0,1115,1254,107,1.9487935068374926
6012.0,1251,1232,157,1.7100164373682474
6012.0,1393,1142,103,1.1438266763812488
6012.0,1396,1915,144,1.1826230401472284
6012.0,1026,1747,155,1.8765079529430397
6013.0,1060,1948,196,1.8335774178506723
6013.0,992,1003,107,1.200353548102973
6013.0,1177,1764,100,1.9581268006952373
6013.0,940,1385,100,1.5484164798737232
6013.0,1383,1116,190,1.1360317644128375
6013.0,1371,1050,144,1.2012951092311304
6014.0,549,1805,116,1.268843419932347
6015.0,1446,1531,197,1.9442821541402266
