21900.0,741,1927,152,1.2698164429680336
21900.0,978,1183,113,1.606461977725473
21900.0,1125,1213,153,1.7536022833529699
21901.0,668,1784,100,1.4729034905636418
21901.0,824,1805,128,1.314480559347103
21901.0,783,1281,155,1.1524579403580448
21901.0,1386,1934,186,1.8788775898006858
21901.0,711,1971,171,1.1276289603592404
21902.0,781,1777,110,1.9538428624718094
21902.0,739,1726,135,1.5090257457881098
21902.0,1053,1893,191,1.1356068349696176
21903.0,1004,1356,168,1.5651676936097418
21903.0,1184,1395,199,1.5920396811280293
21903.0,876,1004,166,1.8158756893049364
21904.0,609,1778,193,1.7949048930499516
21904.0,1332,1042,134,1.8551323695131026
21904.0,641,1895,124,1.4889400533778763
21904.0,1441,1143,115,1.0594906357965872
21904.0,1029,1954,153,1.6778003493694147
21905.0,1405,1034,166,1.5436424989297663
21906.0,1421,1540,199,1.15289469732918
21906.0,604,1954,197,1.4099492354039316
21906.0,848,1195,193,1.758129463385539
21907.0,613,1939,173,1.8825137403213645
21907.0,923,1076,158,1.2522286942253724
21908.0,1321,1079,141,1.3132666228737668
21908.0,1029,1878,117,1.4485811838272964
21908.0,1450,1991,137,1.5249154742878175
21908.0,814,1052,115,1.1280571772263746
21909.0,951,1191,166,1.9246672183211644
21909.0,848,1285,113,1.1158835072362503
21909.0,1431,1853,153,1.6942508852337212
21909.0,1429,1164,197,1.3931172093686952
21909.0,577,1493,157,1.3041462403832167
21909.0,1082,1326,100,1.5448494561574457
21909.0,1111,1165,125,1.8935996910637343
21910.0,1347,1126,157,1.424698822338077
21910.0,975,1671,157,1.1822508661073505
21910.0,928,1692,122,1.3924071553055382
21910.0,1169,1674,161,1.3142823096546001
21910.0,948,1260,162,1.0433747112529477
21911.0,526,1865,152,1.1631719028196774
21911.0,890,1156,198,1.9677893517503886
21911.0,566,1879,155,1.8085416936567535
21911.0,742,1832,141,1.5330830919721512
21911.0,1424,1591,109,1.2803027477965863
21911.0,875,1024,159,1.8180882572974357
21912.0,871,1486,154,1.7765151385106037
21912.0,726,1697,170,1.9716248306856272
21912.0,953,1162,153,1.5844071143814067
21913.0,1446,1239,122,1.5013860929623388
21913.0,753,1265,150,1.4802326116668412
21913.0,1163,1518,196,1.5021562621613775
21913.0,755,1483,144,1.0580791227744268
21914.0,554,1413,190,1.654018199027858
21914.0,1231,1652,181,1.3126025857072738
21914.0,704,1051,170,1.5638236204499196
21915.0,1141,1431,137,1.6581225986490753
21915.0,916,1880,106,1.5482651877532283
21915.0,1187,1424,152,1.7348997139246394
21915.0,852,1301,162,1.6731325395479488
21915.0,1018,1825,128,1.1795147918579962
21915.0,729,1761,122,1.632104495586142
21916.0,1475,1121,135,1.55001157290448
21916.0,709,1782,197,1.3779346066890632
21916.0,682,1569,145,1.8720521854826095
21916.0,676,1555,128,1.5139381214398224
21916.0,622,1906,129,1.7744842189085348
21916.0,1309,1682,188,1.637345635671267
21917.0,947,1743,176,1.4345720222994776
21917.0,1137,1538,146,1.4277511468629993
21917.0,1431,1590,184,1.4561081834755223
21917.0,1253,1487,139,1.2409663075312625
21917.0,1039,1602,159,1.5742381471203601
21918.0,617,1039,146,1.5929789094566096
21918.0,1034,1740,154,1.18951430931565
21918.0,1093,1368,191,1.8596244317881268
21918.0,1312,1512,152,1.5975549480701292
21919.0,605,1111,188,1.2637440934555437
21919.0,754,1224,154,1.5304233715384004
21919.0,1157,1216,159,1.5292166297717458
21919.0,716,1094,167,1.7762811609813922
21919.0,1053,1180,149,1.9303205318866383
21919.0,1268,1822,193,1.5708762273986805
21919.0,500,1349,173,1.3216880411760965
21919.0,790,1924,119,1.3572242642007768
21919.0,679,1281,113,1.4959537513935426
21919.0,1329,1920,143,1.9431653210682676
21920.0,713,1450,106,1.0692938602159123
21920.0,695,1056,179,1.7645541194571202
21921.0,1342,1627,180,1.2165886056641018
21921.0,657,1809,175,1.7372817824784648
21921.0,1016,1229,127,1.9674108691809198
21921.0,1263,1563,169,1.3952885424403725
21921.0,1491,1981,149,1.2871303367644686
21921.0,1455,1038,127,1.7055567971487804
21921.0,506,1653,177,1.6846400701965347
21922.0,1271,1766,161,1.9137560978609436
21922.0,1256,1567,141,1.2957412996017466
21922.0,919,1041,106,1.371769923102875
21922.0,585,1003,164,1.9460532418514505
21922.0,663,1309,170,1.6398891920572494
21923.0,568,1381,127,1.5037223836052465
21923.0,1062,1613,160,1.449717422936906
