3901.0,535,1210,107,1.019112235414744
3901.0,725,1947,104,1.7536818408456383
3901.0,842,1926,147,1.3789613299523056
3901.0,517,1844,176,1.4772724126416543
3902.0,1128,1882,198,1.5303315668922353
3903.0,1470,1756,168,1.9115322908077894
3903.0,1118,1068,187,1.6713552623695702
3903.0,751,1376,101,1.1780973380635311
3903.0,1003,1171,169,1.4485455004649768
3904.0,1136,1027,186,1.8312160103636752
3904.0,1364,1614,185,1.8999252152562924
3904.0,1482,1775,129,1.2010680299203622
3905.0,1179,1356,128,1.245966497207935
3905.0,1496,1752,180,1.7565449740397616
3905.0,925,1321,135,1.9578982970546748
3905.0,1122,1403,174,1.1331535216580892
3906.0,1492,1869,133,1.4914882979901276
3906.0,1391,1559,115,1.8260468039419693
3906.0,1298,1534,135,1.2665673778357176
3907.0,1405,1778,155,1.5717969091965789
3907.0,1383,1913,143,1.8565387018727173
3907.0,881,1166,185,1.7524848886399447
3907.0,693,1491,114,1.5527103406672567
3907.0,978,1425,149,1.0969888784428967
3908.0,971,1043,152,1.582526948265143
3908.0,511,1511,172,1.3490371584399083
3908.0,611,1479,190,1.6595558832461847
3909.0,1062,1273,186,1.303872361937474
3909.0,1408,1547,143,1.9807500838040528
3909.0,1323,1323,171,1.3860255485948607
3909.0,1150,1920,199,1.0816978642011614
3910.0,1184,1555,124,1.4151151992681783
3910.0,749,1115,186,1.870165825778883
3910.0,1312,1624,188,1.026994275029848
3910.0,535,1134,136,1.0050649231519273
3911.0,1263,1619,109,1.1865602936391229
3911.0,700,1611,132,1.5447895817226718
3911.0,904,1152,115,1.1329314322554207
3912.0,1234,1421,111,1.3393054887534714
3912.0,592,1374,119,1.3576847618379264
3912.0,1399,1186,135,1.7408081572954317
3912.0,726,1662,105,1.4446941486465055
3913.0,1174,1414,163,1.3720435975453236
3913.0,987,1236,139,1.2789207704739203
3914.0,810,1746,139,1.9754180535657948
3914.0,1246,1535,109,1.6274243854321924
3914.0,907,1689,180,1.5479067748770627
3916.0,976,1362,125,1.2099785963644039
3916.0,1161,1485,141,1.3470476830384115
3916.0,1253,1236,187,1.2949130079333582
3917.0,987,1605,127,1.1227886828400746
3918.0,1216,1109,125,1.0287489429850003
3919.0,1274,1847,127,1.7103938703633628
3920.0,1332,1395,168,1.8399094014139115
3920.0,881,1053,107,1.156887965683567
3921.0,671,1475,186,1.3912391872791636
3921.0,892,1644,108,1.5582745590450797
3921.0,955,1310,166,1.1861659377057088
3921.0,972,1985,105,1.7306672574995443
3921.0,1453,1249,121,1.8830617205158071
3922.0,1034,1657,114,1.387131755002646
3923.0,750,1183,110,1.8551497968886212
3925.0,1439,1196,129,1.597612948290573
3925.0,790,1444,172,1.4250611908312536
3926.0,935,1971,110,1.880526842599557
3926.0,977,1011,133,1.3120115822015155
3926.0,517,1325,169,1.0717023415009144
3926.0,1278,1829,116,1.963089951948239
3927.0,1479,1503,126,1.529211127933301
3927.0,1341,1815,185,1.1018172460824092
3927.0,557,1907,187,1.3312868590826272
3927.0,729,1125,121,1.7374137660717648
3928.0,540,1376,161,1.4811829928053184
3928.0,641,1905,144,1.848262408134619
3928.0,655,1801,136,1.7500887601822357
3929.0,1013,1931,107,1.3237656829905167
3929.0,719,1102,119,1.7854907703658425
3929.0,1014,1939,124,1.0963218219131012
